July 5, 2017   14:42:36
Cyclic Voltammetry
File: 1cv pt-0.1m h2so4 aq + 5mm hcooh.bin
Data Source:  Experiment
Instrument Model:  CHI1000C
Header: 
Note: 

Init E (V) = -0.1
High E (V) = 1
Low E (V) = -0.1
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 10
Sample Interval (V) = 0.002
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.644V
ip = 1.262e-4A
Ah = 1.566e-4C

Segment 4:

Segment 5:
Ep = 0.648V
ip = 2.561e-4A
Ah = 3.448e-4C

Segment 6:

Segment 7:
Ep = 0.650V
ip = 3.276e-4A
Ah = 4.331e-4C

Segment 8:

Segment 9:
Ep = 0.652V
ip = 3.682e-4A
Ah = 4.776e-4C

Segment 10:

Potential/V, Current/A, Charge/C, Time/s
0.338, 2.917e-4, 5.871e-2, 1.848e+2
0.340, 2.922e-4, 5.872e-2, 1.848e+2
0.342, 2.926e-4, 5.873e-2, 1.848e+2
0.344, 2.930e-4, 5.874e-2, 1.849e+2
0.346, 2.933e-4, 5.875e-2, 1.849e+2
0.348, 2.936e-4, 5.877e-2, 1.850e+2
0.350, 2.938e-4, 5.878e-2, 1.850e+2
0.352, 2.940e-4, 5.879e-2, 1.850e+2
0.354, 2.942e-4, 5.880e-2, 1.851e+2
0.356, 2.943e-4, 5.881e-2, 1.851e+2
0.358, 2.944e-4, 5.882e-2, 1.852e+2
0.360, 2.944e-4, 5.884e-2, 1.852e+2
0.362, 2.944e-4, 5.885e-2, 1.852e+2
0.364, 2.943e-4, 5.886e-2, 1.853e+2
0.366, 2.942e-4, 5.887e-2, 1.853e+2
0.368, 2.941e-4, 5.888e-2, 1.854e+2
0.370, 2.940e-4, 5.890e-2, 1.854e+2
0.372, 2.938e-4, 5.891e-2, 1.854e+2
0.374, 2.935e-4, 5.892e-2, 1.855e+2
0.376, 2.933e-4, 5.893e-2, 1.855e+2
0.378, 2.930e-4, 5.894e-2, 1.856e+2
0.380, 2.927e-4, 5.895e-2, 1.856e+2
0.382, 2.924e-4, 5.897e-2, 1.856e+2
0.384, 2.920e-4, 5.898e-2, 1.857e+2
0.386, 2.917e-4, 5.899e-2, 1.857e+2
0.388, 2.913e-4, 5.900e-2, 1.858e+2
0.390, 2.909e-4, 5.901e-2, 1.858e+2
0.392, 2.905e-4, 5.902e-2, 1.858e+2
0.394, 2.900e-4, 5.904e-2, 1.859e+2
0.396, 2.895e-4, 5.905e-2, 1.859e+2
0.398, 2.891e-4, 5.906e-2, 1.860e+2
0.400, 2.886e-4, 5.907e-2, 1.860e+2
0.402, 2.881e-4, 5.908e-2, 1.860e+2
0.404, 2.876e-4, 5.909e-2, 1.861e+2
0.406, 2.870e-4, 5.910e-2, 1.861e+2
0.408, 2.865e-4, 5.912e-2, 1.862e+2
0.410, 2.860e-4, 5.913e-2, 1.862e+2
0.412, 2.855e-4, 5.914e-2, 1.862e+2
0.414, 2.849e-4, 5.915e-2, 1.863e+2
0.416, 2.843e-4, 5.916e-2, 1.863e+2
0.418, 2.838e-4, 5.917e-2, 1.864e+2
0.420, 2.832e-4, 5.918e-2, 1.864e+2
0.422, 2.827e-4, 5.920e-2, 1.864e+2
0.424, 2.821e-4, 5.921e-2, 1.865e+2
0.426, 2.816e-4, 5.922e-2, 1.865e+2
0.428, 2.811e-4, 5.923e-2, 1.866e+2
0.430, 2.805e-4, 5.924e-2, 1.866e+2
0.432, 2.800e-4, 5.925e-2, 1.866e+2
0.434, 2.795e-4, 5.926e-2, 1.867e+2
0.436, 2.790e-4, 5.927e-2, 1.867e+2
0.438, 2.785e-4, 5.929e-2, 1.868e+2
0.440, 2.780e-4, 5.930e-2, 1.868e+2
0.442, 2.775e-4, 5.931e-2, 1.868e+2
0.444, 2.771e-4, 5.932e-2, 1.869e+2
0.446, 2.767e-4, 5.933e-2, 1.869e+2
0.448, 2.764e-4, 5.934e-2, 1.870e+2
0.450, 2.760e-4, 5.935e-2, 1.870e+2
0.452, 2.756e-4, 5.936e-2, 1.870e+2
0.454, 2.753e-4, 5.937e-2, 1.871e+2
0.456, 2.750e-4, 5.938e-2, 1.871e+2
0.458, 2.747e-4, 5.940e-2, 1.872e+2
0.460, 2.744e-4, 5.941e-2, 1.872e+2
0.462, 2.742e-4, 5.942e-2, 1.872e+2
0.464, 2.741e-4, 5.943e-2, 1.873e+2
0.466, 2.739e-4, 5.944e-2, 1.873e+2
0.468, 2.738e-4, 5.945e-2, 1.874e+2
0.470, 2.737e-4, 5.946e-2, 1.874e+2
0.472, 2.737e-4, 5.947e-2, 1.874e+2
0.474, 2.737e-4, 5.948e-2, 1.875e+2
0.476, 2.737e-4, 5.949e-2, 1.875e+2
0.478, 2.738e-4, 5.951e-2, 1.876e+2
0.480, 2.740e-4, 5.952e-2, 1.876e+2
0.482, 2.742e-4, 5.953e-2, 1.876e+2
0.484, 2.744e-4, 5.954e-2, 1.877e+2
0.486, 2.747e-4, 5.955e-2, 1.877e+2
0.488, 2.750e-4, 5.956e-2, 1.878e+2
0.490, 2.754e-4, 5.957e-2, 1.878e+2
0.492, 2.759e-4, 5.958e-2, 1.878e+2
0.494, 2.764e-4, 5.959e-2, 1.879e+2
0.496, 2.769e-4, 5.960e-2, 1.879e+2
0.498, 2.775e-4, 5.962e-2, 1.880e+2
0.500, 2.782e-4, 5.963e-2, 1.880e+2
0.502, 2.789e-4, 5.964e-2, 1.880e+2
0.504, 2.797e-4, 5.965e-2, 1.881e+2
0.506, 2.806e-4, 5.966e-2, 1.881e+2
0.508, 2.816e-4, 5.967e-2, 1.882e+2
0.510, 2.826e-4, 5.968e-2, 1.882e+2
0.512, 2.837e-4, 5.969e-2, 1.882e+2
0.514, 2.850e-4, 5.971e-2, 1.883e+2
0.516, 2.863e-4, 5.972e-2, 1.883e+2
0.518, 2.876e-4, 5.973e-2, 1.884e+2
0.520, 2.891e-4, 5.974e-2, 1.884e+2
0.522, 2.907e-4, 5.975e-2, 1.884e+2
0.524, 2.924e-4, 5.976e-2, 1.885e+2
0.526, 2.942e-4, 5.978e-2, 1.885e+2
0.528, 2.961e-4, 5.979e-2, 1.886e+2
0.530, 2.981e-4, 5.980e-2, 1.886e+2
0.532, 3.002e-4, 5.981e-2, 1.886e+2
0.534, 3.025e-4, 5.982e-2, 1.887e+2
0.536, 3.049e-4, 5.984e-2, 1.887e+2
0.538, 3.075e-4, 5.985e-2, 1.888e+2
0.540, 3.102e-4, 5.986e-2, 1.888e+2
0.542, 3.131e-4, 5.987e-2, 1.888e+2
0.544, 3.161e-4, 5.989e-2, 1.889e+2
0.546, 3.194e-4, 5.990e-2, 1.889e+2
0.548, 3.228e-4, 5.991e-2, 1.890e+2
0.550, 3.264e-4, 5.992e-2, 1.890e+2
0.552, 3.301e-4, 5.994e-2, 1.890e+2
0.554, 3.341e-4, 5.995e-2, 1.891e+2
0.556, 3.382e-4, 5.996e-2, 1.891e+2
0.558, 3.425e-4, 5.998e-2, 1.892e+2
0.560, 3.471e-4, 5.999e-2, 1.892e+2
0.562, 3.520e-4, 6.001e-2, 1.892e+2
0.564, 3.570e-4, 6.002e-2, 1.893e+2
0.566, 3.622e-4, 6.003e-2, 1.893e+2
0.568, 3.677e-4, 6.005e-2, 1.894e+2
0.570, 3.735e-4, 6.006e-2, 1.894e+2
0.572, 3.795e-4, 6.008e-2, 1.894e+2
0.574, 3.858e-4, 6.009e-2, 1.895e+2
0.576, 3.924e-4, 6.011e-2, 1.895e+2
0.578, 3.993e-4, 6.013e-2, 1.896e+2
0.580, 4.065e-4, 6.014e-2, 1.896e+2
0.582, 4.138e-4, 6.016e-2, 1.896e+2
0.584, 4.213e-4, 6.018e-2, 1.897e+2
0.586, 4.292e-4, 6.019e-2, 1.897e+2
0.588, 4.372e-4, 6.021e-2, 1.898e+2
0.590, 4.454e-4, 6.023e-2, 1.898e+2
0.592, 4.539e-4, 6.025e-2, 1.898e+2
0.594, 4.625e-4, 6.027e-2, 1.899e+2
0.596, 4.712e-4, 6.028e-2, 1.899e+2
0.598, 4.802e-4, 6.030e-2, 1.900e+2
0.600, 4.892e-4, 6.032e-2, 1.900e+2
0.602, 4.983e-4, 6.034e-2, 1.900e+2
0.604, 5.073e-4, 6.036e-2, 1.901e+2
0.606, 5.163e-4, 6.038e-2, 1.901e+2
0.608, 5.251e-4, 6.040e-2, 1.902e+2
0.610, 5.340e-4, 6.043e-2, 1.902e+2
0.612, 5.427e-4, 6.045e-2, 1.902e+2
0.614, 5.513e-4, 6.047e-2, 1.903e+2
0.616, 5.598e-4, 6.049e-2, 1.903e+2
0.618, 5.680e-4, 6.051e-2, 1.904e+2
0.620, 5.759e-4, 6.054e-2, 1.904e+2
0.622, 5.834e-4, 6.056e-2, 1.904e+2
0.624, 5.906e-4, 6.058e-2, 1.905e+2
0.626, 5.975e-4, 6.061e-2, 1.905e+2
0.628, 6.039e-4, 6.063e-2, 1.906e+2
0.630, 6.099e-4, 6.066e-2, 1.906e+2
0.632, 6.154e-4, 6.068e-2, 1.906e+2
0.634, 6.205e-4, 6.071e-2, 1.907e+2
0.636, 6.250e-4, 6.073e-2, 1.907e+2
0.638, 6.290e-4, 6.076e-2, 1.908e+2
0.640, 6.325e-4, 6.078e-2, 1.908e+2
0.642, 6.355e-4, 6.081e-2, 1.908e+2
0.644, 6.379e-4, 6.083e-2, 1.909e+2
0.646, 6.398e-4, 6.086e-2, 1.909e+2
0.648, 6.411e-4, 6.088e-2, 1.910e+2
0.650, 6.418e-4, 6.091e-2, 1.910e+2
0.652, 6.420e-4, 6.094e-2, 1.910e+2
0.654, 6.417e-4, 6.096e-2, 1.911e+2
0.656, 6.408e-4, 6.099e-2, 1.911e+2
0.658, 6.394e-4, 6.101e-2, 1.912e+2
0.660, 6.375e-4, 6.104e-2, 1.912e+2
0.662, 6.350e-4, 6.106e-2, 1.912e+2
0.664, 6.320e-4, 6.109e-2, 1.913e+2
0.666, 6.286e-4, 6.111e-2, 1.913e+2
0.668, 6.246e-4, 6.114e-2, 1.914e+2
0.670, 6.203e-4, 6.116e-2, 1.914e+2
0.672, 6.155e-4, 6.119e-2, 1.914e+2
0.674, 6.102e-4, 6.121e-2, 1.915e+2
0.676, 6.046e-4, 6.124e-2, 1.915e+2
0.678, 5.986e-4, 6.126e-2, 1.916e+2
0.680, 5.922e-4, 6.128e-2, 1.916e+2
0.682, 5.855e-4, 6.131e-2, 1.916e+2
0.684, 5.785e-4, 6.133e-2, 1.917e+2
0.686, 5.711e-4, 6.135e-2, 1.917e+2
0.688, 5.634e-4, 6.138e-2, 1.918e+2
0.690, 5.554e-4, 6.140e-2, 1.918e+2
0.692, 5.472e-4, 6.142e-2, 1.918e+2
0.694, 5.389e-4, 6.144e-2, 1.919e+2
0.696, 5.303e-4, 6.146e-2, 1.919e+2
0.698, 5.217e-4, 6.148e-2, 1.920e+2
0.700, 5.128e-4, 6.150e-2, 1.920e+2
0.702, 5.038e-4, 6.152e-2, 1.920e+2
0.704, 4.947e-4, 6.154e-2, 1.921e+2
0.706, 4.855e-4, 6.156e-2, 1.921e+2
0.708, 4.760e-4, 6.158e-2, 1.922e+2
0.710, 4.667e-4, 6.160e-2, 1.922e+2
0.712, 4.573e-4, 6.162e-2, 1.922e+2
0.714, 4.479e-4, 6.164e-2, 1.923e+2
0.716, 4.386e-4, 6.166e-2, 1.923e+2
0.718, 4.292e-4, 6.167e-2, 1.924e+2
0.720, 4.200e-4, 6.169e-2, 1.924e+2
0.722, 4.108e-4, 6.171e-2, 1.924e+2
0.724, 4.016e-4, 6.172e-2, 1.925e+2
0.726, 3.924e-4, 6.174e-2, 1.925e+2
0.728, 3.835e-4, 6.175e-2, 1.926e+2
0.730, 3.747e-4, 6.177e-2, 1.926e+2
0.732, 3.660e-4, 6.178e-2, 1.926e+2
0.734, 3.576e-4, 6.180e-2, 1.927e+2
0.736, 3.492e-4, 6.181e-2, 1.927e+2
0.738, 3.410e-4, 6.182e-2, 1.928e+2
0.740, 3.329e-4, 6.184e-2, 1.928e+2
0.742, 3.250e-4, 6.185e-2, 1.928e+2
0.744, 3.172e-4, 6.186e-2, 1.929e+2
0.746, 3.096e-4, 6.188e-2, 1.929e+2
0.748, 3.022e-4, 6.189e-2, 1.930e+2
0.750, 2.950e-4, 6.190e-2, 1.930e+2
0.752, 2.879e-4, 6.191e-2, 1.930e+2
0.754, 2.811e-4, 6.192e-2, 1.931e+2
0.756, 2.745e-4, 6.193e-2, 1.931e+2
0.758, 2.680e-4, 6.194e-2, 1.932e+2
0.760, 2.617e-4, 6.195e-2, 1.932e+2
0.762, 2.556e-4, 6.196e-2, 1.932e+2
0.764, 2.496e-4, 6.197e-2, 1.933e+2
0.766, 2.438e-4, 6.198e-2, 1.933e+2
0.768, 2.382e-4, 6.199e-2, 1.934e+2
0.770, 2.326e-4, 6.200e-2, 1.934e+2
0.772, 2.273e-4, 6.201e-2, 1.934e+2
0.774, 2.221e-4, 6.202e-2, 1.935e+2
0.776, 2.172e-4, 6.203e-2, 1.935e+2
0.778, 2.124e-4, 6.204e-2, 1.936e+2
0.780, 2.077e-4, 6.205e-2, 1.936e+2
0.782, 2.032e-4, 6.206e-2, 1.936e+2
0.784, 1.988e-4, 6.206e-2, 1.937e+2
0.786, 1.946e-4, 6.207e-2, 1.937e+2
0.788, 1.907e-4, 6.208e-2, 1.938e+2
0.790, 1.867e-4, 6.209e-2, 1.938e+2
0.792, 1.828e-4, 6.209e-2, 1.938e+2
0.794, 1.791e-4, 6.210e-2, 1.939e+2
0.796, 1.756e-4, 6.211e-2, 1.939e+2
0.798, 1.721e-4, 6.211e-2, 1.940e+2
0.800, 1.688e-4, 6.212e-2, 1.940e+2
0.802, 1.656e-4, 6.213e-2, 1.940e+2
0.804, 1.625e-4, 6.213e-2, 1.941e+2
0.806, 1.595e-4, 6.214e-2, 1.941e+2
0.808, 1.566e-4, 6.215e-2, 1.942e+2
0.810, 1.539e-4, 6.215e-2, 1.942e+2
0.812, 1.511e-4, 6.216e-2, 1.942e+2
0.814, 1.486e-4, 6.216e-2, 1.943e+2
0.816, 1.461e-4, 6.217e-2, 1.943e+2
0.818, 1.438e-4, 6.218e-2, 1.944e+2
0.820, 1.415e-4, 6.218e-2, 1.944e+2
0.822, 1.394e-4, 6.219e-2, 1.944e+2
0.824, 1.373e-4, 6.219e-2, 1.945e+2
0.826, 1.354e-4, 6.220e-2, 1.945e+2
0.828, 1.335e-4, 6.220e-2, 1.946e+2
0.830, 1.317e-4, 6.221e-2, 1.946e+2
0.832, 1.300e-4, 6.221e-2, 1.946e+2
0.834, 1.284e-4, 6.222e-2, 1.947e+2
0.836, 1.268e-4, 6.222e-2, 1.947e+2
0.838, 1.254e-4, 6.223e-2, 1.948e+2
0.840, 1.240e-4, 6.223e-2, 1.948e+2
0.842, 1.227e-4, 6.224e-2, 1.948e+2
0.844, 1.214e-4, 6.224e-2, 1.949e+2
0.846, 1.202e-4, 6.225e-2, 1.949e+2
0.848, 1.191e-4, 6.225e-2, 1.950e+2
0.850, 1.181e-4, 6.226e-2, 1.950e+2
0.852, 1.172e-4, 6.226e-2, 1.950e+2
0.854, 1.162e-4, 6.227e-2, 1.951e+2
0.856, 1.154e-4, 6.227e-2, 1.951e+2
0.858, 1.146e-4, 6.228e-2, 1.952e+2
0.860, 1.139e-4, 6.228e-2, 1.952e+2
0.862, 1.132e-4, 6.229e-2, 1.952e+2
0.864, 1.126e-4, 6.229e-2, 1.953e+2
0.866, 1.121e-4, 6.230e-2, 1.953e+2
0.868, 1.115e-4, 6.230e-2, 1.954e+2
0.870, 1.111e-4, 6.230e-2, 1.954e+2
0.872, 1.107e-4, 6.231e-2, 1.954e+2
0.874, 1.103e-4, 6.231e-2, 1.955e+2
0.876, 1.099e-4, 6.232e-2, 1.955e+2
0.878, 1.097e-4, 6.232e-2, 1.956e+2
0.880, 1.094e-4, 6.233e-2, 1.956e+2
0.882, 1.092e-4, 6.233e-2, 1.956e+2
0.884, 1.090e-4, 6.233e-2, 1.957e+2
0.886, 1.089e-4, 6.234e-2, 1.957e+2
0.888, 1.088e-4, 6.234e-2, 1.958e+2
0.890, 1.088e-4, 6.235e-2, 1.958e+2
0.892, 1.088e-4, 6.235e-2, 1.958e+2
0.894, 1.088e-4, 6.236e-2, 1.959e+2
0.896, 1.089e-4, 6.236e-2, 1.959e+2
0.898, 1.089e-4, 6.237e-2, 1.960e+2
0.900, 1.091e-4, 6.237e-2, 1.960e+2
0.902, 1.092e-4, 6.237e-2, 1.960e+2
0.904, 1.094e-4, 6.238e-2, 1.961e+2
0.906, 1.096e-4, 6.238e-2, 1.961e+2
0.908, 1.099e-4, 6.239e-2, 1.962e+2
0.910, 1.101e-4, 6.239e-2, 1.962e+2
0.912, 1.104e-4, 6.240e-2, 1.962e+2
0.914, 1.108e-4, 6.240e-2, 1.963e+2
0.916, 1.111e-4, 6.241e-2, 1.963e+2
0.918, 1.115e-4, 6.241e-2, 1.964e+2
0.920, 1.119e-4, 6.241e-2, 1.964e+2
0.922, 1.124e-4, 6.242e-2, 1.964e+2
0.924, 1.128e-4, 6.242e-2, 1.965e+2
0.926, 1.133e-4, 6.243e-2, 1.965e+2
0.928, 1.138e-4, 6.243e-2, 1.966e+2
0.930, 1.144e-4, 6.244e-2, 1.966e+2
0.932, 1.149e-4, 6.244e-2, 1.966e+2
0.934, 1.155e-4, 6.245e-2, 1.967e+2
0.936, 1.161e-4, 6.245e-2, 1.967e+2
0.938, 1.168e-4, 6.246e-2, 1.968e+2
0.940, 1.174e-4, 6.246e-2, 1.968e+2
0.942, 1.182e-4, 6.246e-2, 1.968e+2
0.944, 1.189e-4, 6.247e-2, 1.969e+2
0.946, 1.196e-4, 6.247e-2, 1.969e+2
0.948, 1.204e-4, 6.248e-2, 1.970e+2
0.950, 1.212e-4, 6.248e-2, 1.970e+2
0.952, 1.220e-4, 6.249e-2, 1.970e+2
0.954, 1.229e-4, 6.249e-2, 1.971e+2
0.956, 1.238e-4, 6.250e-2, 1.971e+2
0.958, 1.247e-4, 6.250e-2, 1.972e+2
0.960, 1.257e-4, 6.251e-2, 1.972e+2
0.962, 1.267e-4, 6.251e-2, 1.972e+2
0.964, 1.277e-4, 6.252e-2, 1.973e+2
0.966, 1.287e-4, 6.252e-2, 1.973e+2
0.968, 1.298e-4, 6.253e-2, 1.974e+2
0.970, 1.309e-4, 6.253e-2, 1.974e+2
0.972, 1.320e-4, 6.254e-2, 1.974e+2
0.974, 1.332e-4, 6.254e-2, 1.975e+2
0.976, 1.343e-4, 6.255e-2, 1.975e+2
0.978, 1.356e-4, 6.256e-2, 1.976e+2
0.980, 1.369e-4, 6.256e-2, 1.976e+2
0.982, 1.382e-4, 6.257e-2, 1.976e+2
0.984, 1.395e-4, 6.257e-2, 1.977e+2
0.986, 1.409e-4, 6.258e-2, 1.977e+2
0.988, 1.423e-4, 6.258e-2, 1.978e+2
0.990, 1.437e-4, 6.259e-2, 1.978e+2
0.992, 1.452e-4, 6.260e-2, 1.978e+2
0.994, 1.468e-4, 6.260e-2, 1.979e+2
0.996, 1.484e-4, 6.261e-2, 1.979e+2
0.998, 1.499e-4, 6.261e-2, 1.980e+2
1.000, 1.516e-4, 6.262e-2, 1.980e+2
0.998, 1.489e-4, 6.263e-2, 1.980e+2
0.996, 1.447e-4, 6.263e-2, 1.981e+2
0.994, 1.411e-4, 6.264e-2, 1.981e+2
0.992, 1.378e-4, 6.264e-2, 1.982e+2
0.990, 1.346e-4, 6.265e-2, 1.982e+2
0.988, 1.318e-4, 6.265e-2, 1.982e+2
0.986, 1.290e-4, 6.266e-2, 1.983e+2
0.984, 1.264e-4, 6.266e-2, 1.983e+2
0.982, 1.240e-4, 6.267e-2, 1.984e+2
0.980, 1.216e-4, 6.267e-2, 1.984e+2
0.978, 1.193e-4, 6.268e-2, 1.984e+2
0.976, 1.172e-4, 6.268e-2, 1.985e+2
0.974, 1.152e-4, 6.269e-2, 1.985e+2
0.972, 1.133e-4, 6.269e-2, 1.986e+2
0.970, 1.115e-4, 6.270e-2, 1.986e+2
0.968, 1.097e-4, 6.270e-2, 1.986e+2
0.966, 1.080e-4, 6.270e-2, 1.987e+2
0.964, 1.064e-4, 6.271e-2, 1.987e+2
0.962, 1.048e-4, 6.271e-2, 1.988e+2
0.960, 1.033e-4, 6.272e-2, 1.988e+2
0.958, 1.019e-4, 6.272e-2, 1.988e+2
0.956, 1.006e-4, 6.273e-2, 1.989e+2
0.954, 9.924e-5, 6.273e-2, 1.989e+2
0.952, 9.797e-5, 6.273e-2, 1.990e+2
0.950, 9.678e-5, 6.274e-2, 1.990e+2
0.948, 9.563e-5, 6.274e-2, 1.990e+2
0.946, 9.451e-5, 6.274e-2, 1.991e+2
0.944, 9.342e-5, 6.275e-2, 1.991e+2
0.942, 9.239e-5, 6.275e-2, 1.992e+2
0.940, 9.140e-5, 6.276e-2, 1.992e+2
0.938, 9.047e-5, 6.276e-2, 1.992e+2
0.936, 8.954e-5, 6.276e-2, 1.993e+2
0.934, 8.866e-5, 6.277e-2, 1.993e+2
0.932, 8.781e-5, 6.277e-2, 1.994e+2
0.930, 8.700e-5, 6.277e-2, 1.994e+2
0.928, 8.622e-5, 6.278e-2, 1.994e+2
0.926, 8.543e-5, 6.278e-2, 1.995e+2
0.924, 8.472e-5, 6.278e-2, 1.995e+2
0.922, 8.404e-5, 6.279e-2, 1.996e+2
0.920, 8.336e-5, 6.279e-2, 1.996e+2
0.918, 8.272e-5, 6.279e-2, 1.996e+2
0.916, 8.210e-5, 6.280e-2, 1.997e+2
0.914, 8.149e-5, 6.280e-2, 1.997e+2
0.912, 8.092e-5, 6.280e-2, 1.998e+2
0.910, 8.037e-5, 6.281e-2, 1.998e+2
0.908, 7.983e-5, 6.281e-2, 1.998e+2
0.906, 7.932e-5, 6.281e-2, 1.999e+2
0.904, 7.884e-5, 6.282e-2, 1.999e+2
0.902, 7.837e-5, 6.282e-2, 2.000e+2
0.900, 7.791e-5, 6.282e-2, 2.000e+2
0.898, 7.749e-5, 6.283e-2, 2.000e+2
0.896, 7.709e-5, 6.283e-2, 2.001e+2
0.894, 7.669e-5, 6.283e-2, 2.001e+2
0.892, 7.631e-5, 6.283e-2, 2.002e+2
0.890, 7.598e-5, 6.284e-2, 2.002e+2
0.888, 7.561e-5, 6.284e-2, 2.002e+2
0.886, 7.530e-5, 6.284e-2, 2.003e+2
0.884, 7.499e-5, 6.285e-2, 2.003e+2
0.882, 7.468e-5, 6.285e-2, 2.004e+2
0.880, 7.440e-5, 6.285e-2, 2.004e+2
0.878, 7.413e-5, 6.286e-2, 2.004e+2
0.876, 7.385e-5, 6.286e-2, 2.005e+2
0.874, 7.363e-5, 6.286e-2, 2.005e+2
0.872, 7.341e-5, 6.286e-2, 2.006e+2
0.870, 7.320e-5, 6.287e-2, 2.006e+2
0.868, 7.300e-5, 6.287e-2, 2.006e+2
0.866, 7.281e-5, 6.287e-2, 2.007e+2
0.864, 7.265e-5, 6.288e-2, 2.007e+2
0.862, 7.247e-5, 6.288e-2, 2.008e+2
0.860, 7.233e-5, 6.288e-2, 2.008e+2
0.858, 7.220e-5, 6.288e-2, 2.008e+2
0.856, 7.208e-5, 6.289e-2, 2.009e+2
0.854, 7.197e-5, 6.289e-2, 2.009e+2
0.852, 7.187e-5, 6.289e-2, 2.010e+2
0.850, 7.175e-5, 6.290e-2, 2.010e+2
0.848, 7.169e-5, 6.290e-2, 2.010e+2
0.846, 7.162e-5, 6.290e-2, 2.011e+2
0.844, 7.156e-5, 6.290e-2, 2.011e+2
0.842, 7.150e-5, 6.291e-2, 2.012e+2
0.840, 7.146e-5, 6.291e-2, 2.012e+2
0.838, 7.142e-5, 6.291e-2, 2.012e+2
0.836, 7.142e-5, 6.292e-2, 2.013e+2
0.834, 7.142e-5, 6.292e-2, 2.013e+2
0.832, 7.141e-5, 6.292e-2, 2.014e+2
0.830, 7.144e-5, 6.292e-2, 2.014e+2
0.828, 7.147e-5, 6.293e-2, 2.014e+2
0.826, 7.151e-5, 6.293e-2, 2.015e+2
0.824, 7.154e-5, 6.293e-2, 2.015e+2
0.822, 7.161e-5, 6.294e-2, 2.016e+2
0.820, 7.168e-5, 6.294e-2, 2.016e+2
0.818, 7.175e-5, 6.294e-2, 2.016e+2
0.816, 7.185e-5, 6.295e-2, 2.017e+2
0.814, 7.194e-5, 6.295e-2, 2.017e+2
0.812, 7.204e-5, 6.295e-2, 2.018e+2
0.810, 7.217e-5, 6.295e-2, 2.018e+2
0.808, 7.230e-5, 6.296e-2, 2.018e+2
0.806, 7.244e-5, 6.296e-2, 2.019e+2
0.804, 7.259e-5, 6.296e-2, 2.019e+2
0.802, 7.276e-5, 6.297e-2, 2.020e+2
0.800, 7.294e-5, 6.297e-2, 2.020e+2
0.798, 7.311e-5, 6.297e-2, 2.020e+2
0.796, 7.333e-5, 6.297e-2, 2.021e+2
0.794, 7.354e-5, 6.298e-2, 2.021e+2
0.792, 7.376e-5, 6.298e-2, 2.022e+2
0.790, 7.400e-5, 6.298e-2, 2.022e+2
0.788, 7.426e-5, 6.299e-2, 2.022e+2
0.786, 7.451e-5, 6.299e-2, 2.023e+2
0.784, 7.481e-5, 6.299e-2, 2.023e+2
0.782, 7.510e-5, 6.299e-2, 2.024e+2
0.780, 7.543e-5, 6.300e-2, 2.024e+2
0.778, 7.574e-5, 6.300e-2, 2.024e+2
0.776, 7.607e-5, 6.300e-2, 2.025e+2
0.774, 7.639e-5, 6.301e-2, 2.025e+2
0.772, 7.677e-5, 6.301e-2, 2.026e+2
0.770, 7.714e-5, 6.301e-2, 2.026e+2
0.768, 7.754e-5, 6.302e-2, 2.026e+2
0.766, 7.793e-5, 6.302e-2, 2.027e+2
0.764, 7.837e-5, 6.302e-2, 2.027e+2
0.762, 7.882e-5, 6.303e-2, 2.028e+2
0.760, 7.928e-5, 6.303e-2, 2.028e+2
0.758, 7.976e-5, 6.303e-2, 2.028e+2
0.756, 8.028e-5, 6.304e-2, 2.029e+2
0.754, 8.079e-5, 6.304e-2, 2.029e+2
0.752, 8.133e-5, 6.304e-2, 2.029e+2
0.750, 8.187e-5, 6.304e-2, 2.030e+2
0.748, 8.243e-5, 6.305e-2, 2.030e+2
0.746, 8.304e-5, 6.305e-2, 2.031e+2
0.744, 8.365e-5, 6.305e-2, 2.031e+2
0.742, 8.429e-5, 6.306e-2, 2.031e+2
0.740, 8.494e-5, 6.306e-2, 2.032e+2
0.738, 8.563e-5, 6.307e-2, 2.032e+2
0.736, 8.634e-5, 6.307e-2, 2.033e+2
0.734, 8.706e-5, 6.307e-2, 2.033e+2
0.732, 8.782e-5, 6.308e-2, 2.033e+2
0.730, 8.861e-5, 6.308e-2, 2.034e+2
0.728, 8.943e-5, 6.308e-2, 2.034e+2
0.726, 9.026e-5, 6.309e-2, 2.035e+2
0.724, 9.114e-5, 6.309e-2, 2.035e+2
0.722, 9.203e-5, 6.309e-2, 2.035e+2
0.720, 9.296e-5, 6.310e-2, 2.036e+2
0.718, 9.392e-5, 6.310e-2, 2.036e+2
0.716, 9.494e-5, 6.310e-2, 2.037e+2
0.714, 9.598e-5, 6.311e-2, 2.037e+2
0.712, 9.705e-5, 6.311e-2, 2.037e+2
0.710, 9.815e-5, 6.312e-2, 2.038e+2
0.708, 9.929e-5, 6.312e-2, 2.038e+2
0.706, 1.005e-4, 6.312e-2, 2.039e+2
0.704, 1.017e-4, 6.313e-2, 2.039e+2
0.702, 1.030e-4, 6.313e-2, 2.039e+2
0.700, 1.043e-4, 6.314e-2, 2.040e+2
0.698, 1.057e-4, 6.314e-2, 2.040e+2
0.696, 1.071e-4, 6.315e-2, 2.041e+2
